tokens	tags	text	ner_tags	lang
['වාහන', 'විකිණීමෙන්', 'ලද', 'මුළු', 'ආදායම', 'ටෙන්ඩර්පත්', 'අවලංගු', 'වීමෙන්', 'ලද', 'ආදායම', 'ටෙන්ඩර්පත්', 'විකිණීමෙන්', 'ලද', 'ආදායම', 'ටෙන්ඩර්', 'මගින්', 'වාහන', 'විකිණීමෙන්', 'ලද', 'සම්පූර්ණ', 'ආදායම', 'අධිකරණ', 'කාර්ය', 'මණ්ඩලය', 'සඳහා', 'ඵලදායිතා', 'සංකල්පය', 'හඳුන්වා', 'දීම', 'අධිකරණ', '102ක්', 'හා', 'කම්කරු', 'විනිශ්චය', 'සභා', '36ක්', 'සඳහා', 'මේ', 'වන', 'විට', 'ඵලදායිතා', 'සංකල්පය', 'පිළිබඳ', 'දැනුවත්', 'කිරීමේ', 'වැඩසටහන්', 'පවත්වා', 'ඇත', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-MISC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	වාහන විකිණීමෙන් ලද මුළු ආදායම ටෙන්ඩර්පත් අවලංගු වීමෙන් ලද ආදායම ටෙන්ඩර්පත් විකිණීමෙන් ලද ආදායම ටෙන්ඩර් මගින් වාහන විකිණීමෙන් ලද සම්පූර්ණ ආදායම අධිකරණ කාර්ය මණ්ඩලය සඳහා ඵලදායිතා සංකල්පය හඳුන්වා දීම අධිකරණ 102ක් හා කම්කරු විනිශ්චය සභා 36ක් සඳහා මේ වන විට ඵලදායිතා සංකල්පය පිළිබඳ දැනුවත් කිරීමේ වැඩසටහන් පවත්වා ඇත.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 3, 4, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['6.8', 'සමථ', 'මණ්ඩල', 'කොමිෂන්', 'සභාව', '1988', 'අංක', '72', 'දරන', 'සමථ', 'මණ්ඩල', 'පනත', 'මගින්', 'සමථ', 'මණ්ඩල', 'කොමිෂන්', 'සභාව', 'පිහිටු', 'වන', 'ලදි', '.']	['B-MISC', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']	6.8 සමථ මණ්ඩල කොමිෂන් සභාව 1988 අංක 72 දරන සමථ මණ්ඩල පනත මගින් සමථ මණ්ඩල කොමිෂන් සභාව පිහිටු වන ලදි.	[7, 3, 4, 4, 4, 7, 8, 8, 8, 8, 8, 8, 0, 3, 4, 4, 4, 0, 0, 0, 0]	si
['මිනිස්', 'ජාවාරමට', 'ගොදුරු', 'වූ', 'කාන්තා', 'වින්දිතයන්ට', 'රැකවරණ', 'නිවාසයක්', 'පිහිටුවීම', 'ජාතික', 'වැදගත්කමක්', 'සහිත', 'හදිසි', 'අවශ්\u200dයතාවක්', 'වන', 'බවට', 'කාර්යසාධක', 'බලකාය', 'හඳුනා', 'ගත්', 'අතර', 'එය', '2012', 'වසරේ', 'දී', 'ළමා', 'සංවර්ධන', 'සහ', 'කාන්තා', 'කටයුතු', 'අමාත්\u200dයාංශය', 'විසින්', 'ආරම්භ', 'කරන', 'ලදි', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']	මිනිස් ජාවාරමට ගොදුරු වූ කාන්තා වින්දිතයන්ට රැකවරණ නිවාසයක් පිහිටුවීම ජාතික වැදගත්කමක් සහිත හදිසි අවශ්‍යතාවක් වන බවට කාර්යසාධක බලකාය හඳුනා ගත් අතර එය 2012 වසරේ දී ළමා සංවර්ධන සහ කාන්තා කටයුතු අමාත්‍යාංශය විසින් ආරම්භ කරන ලදි.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 3, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0]	si
['4.2012', 'සමාලෝචිත', 'වර්ෂය', 'තුල', 'විශ්\u200dරාම', 'පූර්ව', 'වැඩසටහන්', '4ක්', 'පැවැත්වීමට', 'සැලසුම්', 'කර', 'තිබුනද', 'ප්\u200dරතිපාදන', 'නොමැති', 'වීම', 'නිසා', 'එක්', 'වැඩසටහනක්', 'පමණක්', 'පවත්වන', 'ලදී', '.']	['B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	4.2012 සමාලෝචිත වර්ෂය තුල විශ්‍රාම පූර්ව වැඩසටහන් 4ක් පැවැත්වීමට සැලසුම් කර තිබුනද ප්‍රතිපාදන නොමැති වීම නිසා එක් වැඩසටහනක් පමණක් පවත්වන ලදී.	[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['දෙපාර්තමේන්තුවේ', 'නිලධාරින්ගේ', 'කාර්යක්ෂමතාව', 'වැඩිදියුණු', 'කිරීම', 'සඳහා', 'දේශීය', 'මෙන්ම', 'විදේශීය', 'පුහුණු', 'පාඨමාලා', ',', 'වැඩමුළු', 'හා', 'සම්මන්ත්\u200dරණ', 'සඳහා', 'යොමු', 'කිරීම', '2015', 'වර්ෂයේ', 'සිදුකර', 'ඇත', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O']	දෙපාර්තමේන්තුවේ නිලධාරින්ගේ කාර්යක්ෂමතාව වැඩිදියුණු කිරීම සඳහා දේශීය මෙන්ම විදේශීය පුහුණු පාඨමාලා, වැඩමුළු හා සම්මන්ත්‍රණ සඳහා යොමු කිරීම 2015 වර්ෂයේ සිදුකර ඇත.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0]	si
['එලෙස', 'තේරීම්භාර', 'නිලධාරීන්ගෙන්', 'ලැබෙන', 'ඡන්ද', 'ගණන්', 'කිරීමේ', 'ශාලා', 'මට්ටමේ', 'ප්\u200dරතිඵලය', 'තුළින්', 'දිස්ත්\u200dරික්කයේ', 'ඡන්ද', 'ප්\u200dරදේශ', 'හා', 'දිස්ත්\u200dරික්', 'ප්\u200dරතිඵලය', 'සැකසීම', 'මැතිවරණ', 'මහලේකම්', 'කාර්යාලයේ', 'දී', 'සිදු', 'කරන', 'ලදී', '.']	['O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']	එලෙස තේරීම්භාර නිලධාරීන්ගෙන් ලැබෙන ඡන්ද ගණන් කිරීමේ ශාලා මට්ටමේ ප්‍රතිඵලය තුළින් දිස්ත්‍රික්කයේ ඡන්ද ප්‍රදේශ හා දිස්ත්‍රික් ප්‍රතිඵලය සැකසීම මැතිවරණ මහලේකම් කාර්යාලයේ දී සිදු කරන ලදී.	[0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0]	si
['අකුරණ', ',', 'තුම්පනේ', ',', 'මිණිපේ', 'ග්\u200dරාමීය', 'ආපදා', 'කළමනාකරණ', 'පෙර', 'සූදානම්', 'සහ', 'සැලසුම්', 'සකස්', 'කිරීම', 'ගලගෙදර', ',', 'දෙල්තොට', ',', 'හාරිස්පත්තුව', ',', 'පාතදුම්බර', ',', 'පූජාපිටිය', ',', 'දොළුව', ',', 'පාතහේවාහැට', ',', 'ගඟ', 'ඉහළ', 'කෝරළය', 'වේලි', 'ආරක්ෂණ', 'පෙරහුරු', 'පැවැත්වීම']	['B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O']	අකුරණ, තුම්පනේ, මිණිපේ ග්‍රාමීය ආපදා කළමනාකරණ පෙර සූදානම් සහ සැලසුම් සකස් කිරීම ගලගෙදර, දෙල්තොට, හාරිස්පත්තුව, පාතදුම්බර, පූජාපිටිය, දොළුව, පාතහේවාහැට, ගඟ ඉහළ කෝරළය වේලි ආරක්ෂණ පෙරහුරු පැවැත්වීම	[5, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 6, 6, 0, 0, 0, 0]	si
['මහජන', 'පැමිණිලි', 'විමර්ශනය', 'කිරීමේ', 'කමිටුව', 'වඩාත්', 'ශක්තිමත්', 'කරමින්', '2014', 'වසරේ', 'ඉදිරිපත්', 'වූ', 'මහජන', 'පැමිණිලි', '407න්', '380කට', 'විසඳුම්', 'ලබා', 'දීමටත්', ',', 'ප්\u200dරාදේශීය', 'ලේකම්', 'කාර්යාලවලින්', 'වාර්තා', 'ලබා', 'ගැනීමට', 'පැමිණිලි', '27ක්', 'යොමු', 'කිරීමත්', 'තුළින්', 'රාජ්\u200dය', 'සේවය', 'කෙරෙහි', 'මහජන', 'අතෘප්තිකරභාවය', 'පහ', 'කිරීමට', 'හැකි', 'විය', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'B-MISC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	මහජන පැමිණිලි විමර්ශනය කිරීමේ කමිටුව වඩාත් ශක්තිමත් කරමින් 2014 වසරේ ඉදිරිපත් වූ මහජන පැමිණිලි 407න් 380කට විසඳුම් ලබා දීමටත්, ප්‍රාදේශීය ලේකම් කාර්යාලවලින් වාර්තා ලබා ගැනීමට පැමිණිලි 27ක් යොමු කිරීමත් තුළින් රාජ්‍ය සේවය කෙරෙහි මහජන අතෘප්තිකරභාවය පහ කිරීමට හැකි විය.	[3, 4, 4, 4, 4, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
"['""', 'අස්පර්ශ', 'උරුමයන්', 'පිළිබඳ', 'තොරතුරු', 'එක්රැස්', 'කිරීම', '""', 'යටතේ', 'අම්බලන්ගොඩ', 'ප්\u200dරාදේශීය', 'ලේකම්', 'කොට්ඨාසයේ', 'තොරතුරු', 'එක්රැස්', 'කිරීම', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O']	""" අස්පර්ශ උරුමයන් පිළිබඳ තොරතුරු එක්රැස් කිරීම "" යටතේ අම්බලන්ගොඩ ප්‍රාදේශීය ලේකම් කොට්ඨාසයේ තොරතුරු එක්රැස් කිරීම."	[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 0, 0, 0]	si
['තම', 'අභිනියෝගය', '(', 'mandate', ')', 'පරිදි', ',', 'නවීන', 'තාක්ෂණ', 'රටට', 'හඳුන්වාදීම', 'හා', 'ජාතික', 'අභ්\u200dයවකාශ', 'තාක්ෂණ', 'කේන්ද්\u200dරීය', 'ස්ථානය', 'ලෙස', 'ද', 'කටයුතු', 'කරන', 'නවීන', 'තාක්ෂණ', 'පිළිබඳ', 'ආතර්', 'සී', '.', 'ක්ලාක්', 'ආයතනය', 'මෙම', 'එකමුතුවේ', 'ප්\u200dරමුඛතාව', 'උසුලන', 'ලදි', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']	තම අභිනියෝගය ( mandate ) පරිදි, නවීන තාක්ෂණ රටට හඳුන්වාදීම හා ජාතික අභ්‍යවකාශ තාක්ෂණ කේන්ද්‍රීය ස්ථානය ලෙස ද කටයුතු කරන නවීන තාක්ෂණ පිළිබඳ ආතර් සී. ක්ලාක් ආයතනය මෙම එකමුතුවේ ප්‍රමුඛතාව උසුලන ලදි.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0]	si
['පාර්ලිමේන්තුවේ', 'රාජ්\u200dය', 'ව්\u200dයාපාර', 'පිළිබඳ', 'වූ', 'කාරක', 'සභාව', '(', 'COPE', ')', 'ව්\u200dයවස්ථාපිත', 'මණ්ඩල', 'සම්බන්ධව', 'සාකච්ඡා', 'කිරීම', 'සඳහා', 'රැස්වීම්', 'කැඳවන', 'අවස්ථාවල', 'දී', 'එම', 'ව්\u200dයවස්ථාපිත', 'මණ්ඩලවල', 'මූල්\u200dයමය', 'කාර්ය', 'සාධනය', 'සහ', 'කළමනාකරණය', 'පිළිබඳ', 'ව', 'වාර්තා', 'සැකසීම', 'හා', 'එම', 'වාර්තා', 'ඉහත', 'කාරක', 'සභාවට', 'ඉදිරිපත්', 'කිරීම', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	පාර්ලිමේන්තුවේ රාජ්‍ය ව්‍යාපාර පිළිබඳ වූ කාරක සභාව ( COPE ) ව්‍යවස්ථාපිත මණ්ඩල සම්බන්ධව සාකච්ඡා කිරීම සඳහා රැස්වීම් කැඳවන අවස්ථාවල දී එම ව්‍යවස්ථාපිත මණ්ඩලවල මූල්‍යමය කාර්ය සාධනය සහ කළමනාකරණය පිළිබඳ ව වාර්තා සැකසීම හා එම වාර්තා ඉහත කාරක සභාවට ඉදිරිපත් කිරීම.	[3, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['3.2', 'විග්\u200dරහාත්මක', 'මූල්\u200dය', 'සමාලෝචනය', 'ඉදිරිපත්', 'කරන', 'ලද', 'ගිණුම්', 'අනුව', 'අධිකාරියේ', 'මූල්\u200dය', 'ප්\u200dරතිඵල', 'සමාලෝචිත', 'වර්ෂය', 'අවසානයට', 'හා', 'පෙර', 'වර්ෂය', 'සමග', 'සසඳා', 'පහත', 'සඳහන්', 'නිරීක්ෂණයන්', 'කරනු', 'ලැබේ', '.']	['B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	3.2 විග්‍රහාත්මක මූල්‍ය සමාලෝචනය ඉදිරිපත් කරන ලද ගිණුම් අනුව අධිකාරියේ මූල්‍ය ප්‍රතිඵල සමාලෝචිත වර්ෂය අවසානයට හා පෙර වර්ෂය සමග සසඳා පහත සඳහන් නිරීක්ෂණයන් කරනු ලැබේ.	[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['2015', 'වසර', 'තුළ', 'ජනාධිපතිවරණය', 'හා', 'පාර්ලිමේන්තු', 'මැතිවරණයට', 'අදාළ', 'කටයුතු', 'සංවිධානය', 'කිරීමට', 'සිදු', 'වූ', 'වාතාවරණයක්', 'තුළ', 'ද', 'විගණන', 'හා', 'කළමනාකරණ', 'කමිටු', 'රැස්වීම්', '3ක්', 'පැවැත්වීමට', 'කටයුතු', 'කරන', 'ලදී', '.']	['B-MISC', 'O', 'O', 'B-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'B-MISC', 'O', 'O', 'O', 'O', 'O']	2015 වසර තුළ ජනාධිපතිවරණය හා පාර්ලිමේන්තු මැතිවරණයට අදාළ කටයුතු සංවිධානය කිරීමට සිදු වූ වාතාවරණයක් තුළ ද විගණන හා කළමනාකරණ කමිටු රැස්වීම් 3ක් පැවැත්වීමට කටයුතු කරන ලදී.	[7, 0, 0, 7, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 7, 0, 0, 0, 0, 0]	si
['1.3', 'කලා', 'ආයතවලට', 'උපකරණ', 'ලබා', 'දීම']	['B-MISC', 'O', 'O', 'O', 'O', 'O']	1.3 කලා ආයතවලට උපකරණ ලබා දීම	[7, 0, 0, 0, 0, 0]	si
