tokens	ner_tags	text	tags	lang
"['जेडीएस', 'के', 'मीडिया', 'सेल', 'के', 'प्रभारी', 'सदानंद', 'ने', 'कहा', ',', '""', 'बहुमत', 'परीक्षण', 'खत्म', 'होने', 'के', 'बाद', 'हमारे', 'विधायक', 'अपने', '-', 'अपने', 'विधानसभा', 'क्षेत्रों', 'में', 'जाएंगे', '।']"	[3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	"जेडीएस के मीडिया सेल के प्रभारी सदानंद ने कहा, "" बहुमत परीक्षण खत्म होने के बाद हमारे विधायक अपने- अपने विधानसभा क्षेत्रों में जाएंगे ।"	['B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['इस', 'बीच', ',', 'भाजपा', 'नेता', 'सुब्रमण्यम', 'स्वामी', 'ने', 'शीर्ष', 'अदालत', 'से', 'कहा', 'कि', 'अयोध्या', 'में', 'विवादित', 'भूमि', 'सरकार', 'की', 'है', '।']	[0, 0, 0, 3, 0, 1, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]	इस बीच, भाजपा नेता सुब्रमण्यम स्वामी ने शीर्ष अदालत से कहा कि अयोध्या में विवादित भूमि सरकार की है ।	['O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['नाइजर', 'की', 'ऊर्जा', 'मंत्री', 'मैडम', 'अमीना', 'मौमौनी', 'का', 'स्वागत', 'करते', 'हुए', 'श्री', 'आरके', 'सिंह', 'टोगो', 'के', 'ऊर्जा', 'और', 'खान', 'मंत्री', 'श्री', 'मार्क', 'डेडेरीवे', 'एबली', '-', 'बिदामोन', 'का', 'स्वागत', 'करते', 'हुए', 'श्री', 'आरके', 'सिंह', 'टोंगा', 'के', 'ऊर्जा', 'मंत्री', 'श्री', 'पोआसी', 'माटाले', 'ती', 'का', 'स्वागत', 'करते', 'हुए', 'श्री', 'आरके', 'सिंह']	[5, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 3, 4, 4, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 1, 2]	नाइजर की ऊर्जा मंत्री मैडम अमीना मौमौनी का स्वागत करते हुए श्री आरके सिंह टोगो के ऊर्जा और खान मंत्री श्री मार्क डेडेरीवे एबली- बिदामोन का स्वागत करते हुए श्री आरके सिंह टोंगा के ऊर्जा मंत्री श्री पोआसी माटाले ती का स्वागत करते हुए श्री आरके सिंह	['B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']	hi
['डीएआरपीजी', 'के', 'सचिव', 'श्री', 'के', '.', 'वी', '.', 'इपन', ',', 'एलबीएसएनएए', 'के', 'निदेशक', 'श्री', 'संजीव', 'चोपड़ा', ',', 'डीएआरपीजी', 'के', 'अपर', 'सचिव', 'श्री', 'वी', '.', 'श्रीनिवास', ',', 'आईसीसीआर', 'के', 'महानिदेशक', 'श्री', 'अखिलेश', 'मिश्रा', ',', 'एलबीएसएनएए', 'के', 'पूर्व', 'निदेशक', 'श्री', 'पदमवीर', 'सिंह', ',', 'पूर्व', 'कृषि', 'सचिव', 'सिराज', 'हुसैन', 'सहित', 'भारत', 'सरकार', 'के', 'वरिष्ठ', 'नीति', 'निर्माता', '2', 'सप्ताह', 'प्रशिक्षण', 'कार्यक्रम', 'में', 'प्रतिभागियों', 'को', 'संबोधित', 'करेंगे']	[0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 3, 0, 0, 0, 1, 2, 0, 3, 0, 0, 0, 0, 1, 2, 2, 0, 3, 0, 0, 0, 1, 2, 0, 3, 0, 0, 0, 0, 1, 2, 0, 0, 3, 0, 1, 2, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	डीएआरपीजी के सचिव श्री के. वी. इपन, एलबीएसएनएए के निदेशक श्री संजीव चोपड़ा, डीएआरपीजी के अपर सचिव श्री वी. श्रीनिवास, आईसीसीआर के महानिदेशक श्री अखिलेश मिश्रा, एलबीएसएनएए के पूर्व निदेशक श्री पदमवीर सिंह, पूर्व कृषि सचिव सिराज हुसैन सहित भारत सरकार के वरिष्ठ नीति निर्माता 2 सप्ताह प्रशिक्षण कार्यक्रम में प्रतिभागियों को संबोधित करेंगे	['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['सत्यापन', 'सर्वर', 'से', '.', '.', '.']	[0, 0, 0, 0, 0, 0]	सत्यापन सर्वर से...	['O', 'O', 'O', 'O', 'O', 'O']	hi
['नई', 'व्यवस्था', 'के', 'तहत', 'फ्लाई', 'ऐश', ',', 'सीमेंट', ',', 'निर्माण', 'सामग्री', 'इत्यादि', 'रूपनारायण', 'नदी', 'के', 'जरिए', 'भारत', 'से', 'बांग्लादेश', 'भेजे', 'जा', 'सकेंगे']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 5, 0, 0, 0]	नई व्यवस्था के तहत फ्लाई ऐश, सीमेंट, निर्माण सामग्री इत्यादि रूपनारायण नदी के जरिए भारत से बांग्लादेश भेजे जा सकेंगे	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O']	hi
['थाईलैंड', 'में', 'संदिग्ध', 'उग्रवादियों', 'के', 'हमले', 'में', 'कम', 'से', 'कम', '15', 'स्वयंसेवक', 'मारे', 'गए', 'और', 'चार', 'अन्य', 'घायल', 'हो', 'गए', '।']	[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	थाईलैंड में संदिग्ध उग्रवादियों के हमले में कम से कम 15 स्वयंसेवक मारे गए और चार अन्य घायल हो गए ।	['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['मनु', 'प्रकाश', 'भारतीय', 'मूल', 'के', 'वैज्ञानिक', 'हैं', 'जो', 'स्टैनफोर्ड', 'विश्वविद्यालय', 'में', 'जैव', 'अभियांत्रिकी', 'के', 'प्रोफेसर', 'हैं', '।']	[1, 2, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 3, 0, 0, 0, 0]	मनु प्रकाश भारतीय मूल के वैज्ञानिक हैं जो स्टैनफोर्ड विश्वविद्यालय में जैव अभियांत्रिकी के प्रोफेसर हैं ।	['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']	hi
['जीएसटी', 'व्यवस्था', 'के', 'तहत', 'अचल', 'संपत्ति', 'क्षेत्र', 'को', 'बढ़ावा', 'देने', 'के', 'लिए', 'गठित', 'मंत्री', 'समूह', 'के', 'सचिव', 'श्री', 'मनीष', 'सिन्हा', ',', 'संयुक्त', 'सचिव', '(', 'टीआरयू', '-', 'II', ')', ',', 'सीबीआईसी', 'होंगे', '।']	[0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]	जीएसटी व्यवस्था के तहत अचल संपत्ति क्षेत्र को बढ़ावा देने के लिए गठित मंत्री समूह के सचिव श्री मनीष सिन्हा, संयुक्त सचिव ( टीआरयू- II ), सीबीआईसी होंगे ।	['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']	hi
['बता', 'दें', 'की', 'अदनान', 'सामी', 'के', 'पद्म', 'श्री', 'जीतने', 'और', 'उसके', 'विवाद', 'पर', ',', 'करण', 'ने', 'इस', 'बीच', ',', 'बयान', 'दिया', 'था', 'कि', 'हम', 'एक', 'लोकतांत्रिक', 'देश', 'में', 'रहते', 'थे', 'और', 'इसलिए', 'हर', 'कोई', 'उनकी', 'राय', 'का', 'हकदार', 'था', '।']	[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	बता दें की अदनान सामी के पद्म श्री जीतने और उसके विवाद पर, करण ने इस बीच, बयान दिया था कि हम एक लोकतांत्रिक देश में रहते थे और इसलिए हर कोई उनकी राय का हकदार था ।	['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
"['""', 'ग्लोबल', 'स्पोर्ट्स', 'फैन', 'अवार्डस', 'के', 'संस्थापक', 'और', 'क्यूरेटर', ',', 'सुनील', 'यश', 'कालरा', 'ने', 'इस', 'मुद्दे', 'पर', 'कहा', ',', '""', '""', 'यह', 'दोनों', 'टीमों', 'पाकिस्तान', 'और', 'अफगानिस्तान', 'के', 'उन्मादी', 'प्रशंसकों', 'का', 'एक', 'निंदनीय', 'कार्य', 'है', '।', '""']"	[0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	""" ग्लोबल स्पोर्ट्स फैन अवार्डस के संस्थापक और क्यूरेटर, सुनील यश कालरा ने इस मुद्दे पर कहा, "" "" यह दोनों टीमों पाकिस्तान और अफगानिस्तान के उन्मादी प्रशंसकों का एक निंदनीय कार्य है । """	['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['उन्होंने', 'कहा', 'कि', 'इससे', 'पहले', 'श्री', 'राव', '15', 'वर्ष', 'तक', 'आंध्र', 'प्रदेश', 'विधान', 'सभा', 'में', 'अपने', 'दल', 'के', 'नेता', 'सदन', 'रहे', 'थे', '।']	[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]	उन्होंने कहा कि इससे पहले श्री राव 15 वर्ष तक आंध्र प्रदेश विधान सभा में अपने दल के नेता सदन रहे थे ।	['O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['भारत', 'को', 'ऑस्ट्रेलिया', 'में', 'मिलेगी', 'कड़ी', 'चुनौती', ':', 'हसी']	[5, 0, 5, 0, 0, 0, 0, 0, 1]	भारत को ऑस्ट्रेलिया में मिलेगी कड़ी चुनौती : हसी	['B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER']	hi
['उपधारा', '(', '4', ')', 'के', 'अधीन', 'बोर्ड', 'द्वारा', 'दी', 'गर्इ', 'मंजूरी', 'इस', 'बात', 'का', 'निश्चायक', 'साक्ष्य', 'होगी', 'कि', 'उसमें', 'विनिर्दिष्ट', 'पुनर्गठन', 'या', 'समामेलन', 'या', 'किसी', 'अन्य', 'उपाय', 'से', 'संबंधित', 'इस', 'स्कीम', 'की', 'सभी', 'अपेक्षाओं', 'का', 'अनुपालन', 'किया', 'गया', 'है', 'और', 'मंजूर', 'की', 'गर्इ', 'स्कीम', 'की', 'ऐसी', 'प्रति', 'जिसे', 'बोर्ड', 'का', 'कोर्इ', 'अधिकारी', 'उसकी', 'सत्य', 'प्रति', 'के', 'रूप', 'में', 'प्रमाणित', 'करे', ',', 'सभी', 'विधिक', 'कार्यवाहियों', 'में', '(', 'चाहे', 'अपील', 'में', 'या', 'अन्यथा', ')', 'साक्ष्य', 'के', 'रूप', 'में', 'ग्रहण', 'की', 'जाएगी', '।']	[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	उपधारा ( 4 ) के अधीन बोर्ड द्वारा दी गर्इ मंजूरी इस बात का निश्चायक साक्ष्य होगी कि उसमें विनिर्दिष्ट पुनर्गठन या समामेलन या किसी अन्य उपाय से संबंधित इस स्कीम की सभी अपेक्षाओं का अनुपालन किया गया है और मंजूर की गर्इ स्कीम की ऐसी प्रति जिसे बोर्ड का कोर्इ अधिकारी उसकी सत्य प्रति के रूप में प्रमाणित करे, सभी विधिक कार्यवाहियों में ( चाहे अपील में या अन्यथा ) साक्ष्य के रूप में ग्रहण की जाएगी ।	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
